gender,2. Current Level of Study,department,cgpa_range,parent_edu,financial_challenge,tech_access,infra_disruption,lecture_attendance,assignment_submission,study_hours,study_schedule,procrastination,peer_academic_focus,course_difficulty,distraction,stress_anxiety,missed_assessments,carryover_courses,academic_probation,considered_withdrawal,self_perf_rating,part_time_work,"24. If yes, approximately how many hours do you work per week?",extracurricular,willing_intervention,gender_code,cgpa_mid,financial_challenge_num,tech_access_num,infra_disruption_num,lecture_attendance_num,assignment_submission_num,procrastination_num,peer_academic_focus_num,course_difficulty_num,distraction_num,stress_anxiety_num,missed_assessments_num,study_hours_num,study_schedule_num,carryover_num,self_perf_num,parent_edu_bin,academic_probation_bin,considered_withdrawal_bin,part_time_work_bin,extracurricular_bin,willing_intervention_bin,faculty_code,risk_tier,work_hours_num,attendance_norm,submission_norm,study_hours_norm,schedule_norm,missed_norm,academic_engagement_score,financial_stress,tech_stress,infra_stress,work_stress,socioeconomic_stress,procrastination_risk,distraction_risk,stress_risk,behavioral_risk_score
Female,200 Level,Chemistry,2.40 – 3.49,Yes,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,3 – 4 hours,Always,Neutral,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,No,0,2.95,1,4,5,5,4,3,5,2,1,5,1,,5,0.0,4,1,0,0,0,1,0,7,1,0.0,1.0,0.8,,1.0,0.8,0.8999999999999999,0.2,0.19999999999999996,1.0,0.0,0.35,0.6,0.2,1.0,0.6
Female,300 Level,Food Science and Technology,1.50 – 2.39,Yes,Agree,Neutral,Strongly Disagree,Agree,Strongly Disagree,Less than 1 hour,Sometimes,Agree,Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,,No,No,Good,No,Not Applicable,Yes,Yes,0,1.95,4,3,1,4,1,4,4,1,5,2,5,0.5,3,0.0,3,1,0,0,0,1,1,0,2,0.0,0.8,0.2,0.07142857142857142,0.6,0.0,0.33428571428571424,0.8,0.4,0.2,0.0,0.35000000000000003,0.8,1.0,0.4,0.7333333333333334
Male,200 Level,Information Technology,2.40 – 3.49,Yes,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,1 – 2 hours,Often,Neutral,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,No,No,1,2.95,5,5,2,4,4,3,4,1,2,4,1,,4,0.0,4,1,0,0,0,0,0,5,1,0.0,0.8,0.8,,0.8,0.8,0.8,1.0,0.0,0.4,0.0,0.35,0.6,0.4,0.8,0.6
Male,400 Level,Civil Engineering,3.50 – 4.49,Yes,Strongly Disagree,Agree,Neutral,Strongly Agree,Strongly Agree,3 – 4 hours,Often,Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,,No,No,Very Good,Yes,Less than 5 hours,Yes,Yes,1,4.0,1,4,3,5,5,2,4,4,4,5,2,,4,0.0,4,1,0,0,1,1,1,0,0,2.5,1.0,1.0,,0.8,0.6,0.85,0.2,0.19999999999999996,0.6,0.0625,0.265625,0.4,0.8,1.0,0.7333333333333334
Female,300 Level,Chemistry,3.50 – 4.49,Yes,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,3 – 4 hours,Sometimes,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,0,4.0,5,4,2,5,4,5,3,5,1,2,1,,3,0.0,5,1,0,0,0,0,1,7,0,0.0,1.0,0.8,,0.6,0.8,0.8,1.0,0.19999999999999996,0.4,0.0,0.4,1.0,0.2,0.4,0.5333333333333333
Female,200 Level,Veterinary Medicine,1.50 – 2.39,Yes,Strongly Disagree,Disagree,Agree,Agree,Agree,1 – 2 hours,Often,Agree,Neutral,Agree,Neutral,Neutral,Disagree,,No,No,Poor,No,Not Applicable,Yes,Yes,0,1.95,1,2,4,4,4,4,3,4,3,3,2,,4,0.0,1,1,0,0,0,1,1,6,2,0.0,0.8,0.8,,0.8,0.6,0.7500000000000001,0.2,0.6,0.8,0.0,0.4,0.8,0.6,0.6,0.6666666666666666
Male,300 Level,Business Administration,2.40 – 3.49,Yes,Neutral,Agree,Strongly Disagree,Neutral,Strongly Agree,1 – 2 hours,Rarely,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Disagree,Strongly Disagree,,No,No,Very Good,Yes,5 – 10 hours,No,Yes,1,2.95,3,4,1,3,5,5,1,3,5,2,1,,2,0.0,4,1,0,0,1,0,1,1,1,0.0,0.6,1.0,,0.4,0.8,0.7,0.6,0.19999999999999996,0.2,0.0,0.25,1.0,1.0,0.4,0.7999999999999999
Female,200 Level,Zoology,1.50 – 2.39,No,Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,1 – 2 hours,Never,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Neutral,,Yes,No,Poor,No,Not Applicable,No,No,0,1.95,4,2,1,1,2,5,2,5,2,5,3,,1,0.0,1,0,1,0,0,0,0,1,2,0.0,0.2,0.4,,0.2,0.4,0.30000000000000004,0.8,0.6,0.2,0.0,0.39999999999999997,1.0,0.4,1.0,0.7999999999999999
Male,200 Level,Mechanical Engineering,4.50 – 5.00,Yes,Strongly Agree,Agree,Agree,Agree,Agree,5 – 6 hours,Often,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.75,5,4,4,4,4,2,5,2,1,5,2,,4,0.0,4,1,0,0,0,1,1,5,0,0.0,0.8,0.8,,0.8,0.6,0.7500000000000001,1.0,0.19999999999999996,0.8,0.0,0.5,0.4,0.2,1.0,0.5333333333333333
Female,400 Level,Chemistry,3.50 – 4.49,Yes,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Less than 1 hour,Often,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,,No,No,Very Good,Yes,5 – 10 hours,Yes,No,0,4.0,4,4,1,5,4,5,5,2,2,2,2,0.5,4,0.0,4,1,0,0,1,1,0,7,0,0.0,1.0,0.8,0.07142857142857142,0.8,0.6,0.6542857142857144,0.8,0.19999999999999996,0.2,0.0,0.3,1.0,0.4,0.4,0.6
Female,200 Level,Food Science and Technology,2.40 – 3.49,Yes,Strongly Agree,Neutral,Disagree,Agree,Strongly Disagree,1 – 2 hours,Never,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Agree,,No,Yes,Poor,No,Not Applicable,No,Yes,0,2.95,5,3,2,4,1,5,2,5,4,4,4,,1,0.0,1,1,0,1,0,0,1,0,1,0.0,0.8,0.2,,0.2,0.19999999999999996,0.35,1.0,0.4,0.4,0.0,0.44999999999999996,1.0,0.8,0.8,0.8666666666666667
Female,300 Level,Software Engineering,3.50 – 4.49,Yes,Disagree,Agree,Neutral,Strongly Agree,Strongly Agree,3 – 4 hours,Often,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,No,0,4.0,2,4,3,5,5,4,5,5,1,2,1,,4,0.0,4,1,0,0,0,1,0,8,0,0.0,1.0,1.0,,0.8,0.8,0.8999999999999999,0.4,0.19999999999999996,0.6,0.0,0.3,0.8,0.2,0.4,0.4666666666666666
Male,200 Level,Chemistry,3.50 – 4.49,No,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,5 – 6 hours,Often,Strongly Agree,Strongly Agree,Neutral,Disagree,Strongly Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,1,4.0,4,4,1,5,5,5,5,3,2,1,1,,4,0.0,5,0,0,0,0,1,1,7,0,0.0,1.0,1.0,,0.8,0.8,0.8999999999999999,0.8,0.19999999999999996,0.2,0.0,0.3,1.0,0.4,0.2,0.5333333333333333
Female,200 Level,Biology,3.50 – 4.49,Yes,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,More than 6 hours,Sometimes,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,0,4.0,1,5,1,5,5,5,4,1,2,5,1,7.0,3,0.0,5,1,0,0,0,0,1,9,0,0.0,1.0,1.0,1.0,0.6,0.8,0.8800000000000001,0.2,0.0,0.2,0.0,0.1,1.0,0.4,1.0,0.7999999999999999
Male,400 Level,Physics,2.40 – 3.49,Yes,Agree,Agree,Neutral,Strongly Agree,Neutral,Less than 1 hour,Sometimes,Strongly Agree,Agree,Neutral,Disagree,Strongly Agree,Disagree,1 – 2,No,No,Fair,No,Not Applicable,No,No,1,2.95,4,4,3,5,3,5,4,3,2,5,2,0.5,3,0.0,2,1,0,0,0,0,0,8,1,0.0,1.0,0.6,0.07142857142857142,0.6,0.6,0.5742857142857143,0.8,0.19999999999999996,0.6,0.0,0.4,1.0,0.4,1.0,0.7999999999999999
Female,300 Level,Zoology,2.40 – 3.49,Yes,Disagree,Neutral,Disagree,Strongly Disagree,Agree,More than 6 hours,Never,Disagree,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,,No,No,Good,No,Not Applicable,Yes,Yes,0,2.95,2,3,2,1,4,2,4,2,5,4,1,7.0,1,0.0,3,1,0,0,0,1,1,1,1,0.0,0.2,0.8,1.0,0.2,0.8,0.6,0.4,0.4,0.4,0.0,0.30000000000000004,0.4,1.0,0.8,0.7333333333333334
Male,300 Level,Software Engineering,Below 1.50,No,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Less than 1 hour,Sometimes,Neutral,Neutral,Agree,Strongly Agree,Strongly Agree,Disagree,3 – 4,Yes,No,Fair,No,Not Applicable,Yes,Yes,1,1.0,5,4,5,1,5,3,3,4,5,5,2,0.5,3,0.0,2,0,1,0,0,1,1,8,2,0.0,0.2,1.0,0.07142857142857142,0.6,0.6,0.49428571428571433,1.0,0.19999999999999996,1.0,0.0,0.55,0.6,1.0,1.0,0.8666666666666667
Female,200 Level,Chemistry,2.40 – 3.49,Yes,Neutral,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,3 – 4 hours,Always,Disagree,Neutral,Agree,Agree,Agree,Disagree,,No,No,Excellent,No,Not Applicable,No,No,0,2.95,3,5,1,4,5,2,3,4,4,4,2,,5,0.0,5,1,0,0,0,0,0,7,1,0.0,0.8,1.0,,1.0,0.6,0.85,0.6,0.0,0.2,0.0,0.2,0.4,0.8,0.8,0.6666666666666666
Male,400 Level,Mechanical Engineering,3.50 – 4.49,Yes,Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,3 – 4 hours,Always,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Neutral,,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.0,2,4,1,5,4,5,5,1,4,5,3,,5,0.0,4,1,0,0,0,1,1,5,0,0.0,1.0,0.8,,1.0,0.4,0.7999999999999999,0.4,0.19999999999999996,0.2,0.0,0.2,1.0,0.8,1.0,0.9333333333333332
Male,300 Level,Statistics,1.50 – 2.39,No,Agree,Disagree,Agree,Neutral,Disagree,3 – 4 hours,Sometimes,Agree,Neutral,Agree,Agree,Agree,Agree,1 – 2,No,No,Fair,No,Not Applicable,No,Yes,1,1.95,4,2,4,3,2,4,3,4,4,4,4,,3,0.0,2,0,0,0,0,0,1,9,2,0.0,0.6,0.4,,0.6,0.19999999999999996,0.45,0.8,0.6,0.8,0.0,0.55,0.8,0.8,0.8,0.8000000000000002
Female,200 Level,Physics,3.50 – 4.49,Yes,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Neutral,5 – 6 hours,Often,Disagree,Agree,Agree,Disagree,Agree,Strongly Disagree,,No,No,Good,No,Not Applicable,Yes,No,0,4.0,1,5,1,5,3,2,4,4,2,4,1,,4,0.0,3,1,0,0,0,1,0,8,0,0.0,1.0,0.6,,0.8,0.8,0.8,0.2,0.0,0.2,0.0,0.1,0.4,0.4,0.8,0.5333333333333333
Female,200 Level,Veterinary Medicine,2.40 – 3.49,No,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,3 – 4 hours,Always,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,0,2.95,4,5,1,5,5,2,5,5,1,3,1,,5,0.0,4,0,0,0,0,0,1,6,1,0.0,1.0,1.0,,1.0,0.8,0.95,0.8,0.0,0.2,0.0,0.25,0.4,0.2,0.6,0.4000000000000001
Male,200 Level,Electrical Engineering,3.50 – 4.49,Yes,Neutral,Strongly Agree,Agree,Strongly Agree,Agree,Less than 1 hour,Always,Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,,No,No,Very Good,Yes,More than 30 hours,No,Yes,1,4.0,3,5,4,5,4,2,5,5,3,5,1,0.5,5,0.0,4,1,0,0,1,0,1,7,0,35.0,1.0,0.8,0.07142857142857142,1.0,0.8,0.7342857142857143,0.6,0.0,0.8,0.875,0.56875,0.4,0.6,1.0,0.6666666666666666
Female,200 Level,Data Science,2.40 – 3.49,Yes,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,1 – 2 hours,Often,Strongly Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,0,2.95,3,5,4,5,5,5,4,2,2,2,1,,4,0.0,5,1,0,0,0,0,1,7,1,0.0,1.0,1.0,,0.8,0.8,0.8999999999999999,0.6,0.0,0.8,0.0,0.35,1.0,0.4,0.4,0.6
Male,300 Level,Electrical Engineering,2.40 – 3.49,Yes,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,1 – 2 hours,Often,Agree,Neutral,Agree,Strongly Agree,Neutral,Neutral,1 – 2,No,No,Very Good,No,Not Applicable,Yes,Yes,1,2.95,1,4,5,5,5,4,3,4,5,3,3,,4,0.0,4,1,0,0,0,1,1,7,1,0.0,1.0,1.0,,0.8,0.4,0.7999999999999999,0.2,0.19999999999999996,1.0,0.0,0.35,0.8,1.0,0.6,0.7999999999999999
Male,400 Level,Data Science,2.40 – 3.49,Yes,Agree,Neutral,Neutral,Strongly Disagree,Neutral,3 – 4 hours,Sometimes,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,,No,No,Poor,Yes,5 – 10 hours,Yes,No,1,2.95,4,3,3,1,3,5,4,5,5,3,3,,3,0.0,1,1,0,0,1,1,0,7,1,0.0,0.2,0.6,,0.6,0.4,0.44999999999999996,0.8,0.4,0.6,0.0,0.45000000000000007,1.0,1.0,0.6,0.8666666666666667
Female,400 Level,Civil Engineering,1.50 – 2.39,No,Strongly Agree,Neutral,Neutral,Agree,Neutral,3 – 4 hours,Rarely,Neutral,Agree,Agree,Neutral,Strongly Agree,Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,0,1.95,5,3,3,4,3,3,4,4,3,5,2,,2,0.0,5,0,0,0,0,0,1,0,2,0.0,0.8,0.6,,0.4,0.6,0.6,1.0,0.4,0.6,0.0,0.5,0.6,0.6,1.0,0.7333333333333334
Female,400 Level,Biology,3.50 – 4.49,Yes,Neutral,Disagree,Disagree,Strongly Agree,Strongly Agree,5 – 6 hours,Often,Agree,Strongly Agree,Disagree,Strongly Disagree,Disagree,Neutral,,No,No,Excellent,No,Not Applicable,No,Yes,0,4.0,3,2,2,5,5,4,5,2,1,2,3,,4,0.0,5,1,0,0,0,0,1,9,0,0.0,1.0,1.0,,0.8,0.4,0.7999999999999999,0.6,0.6,0.4,0.0,0.4,0.8,0.2,0.4,0.4666666666666666
Male,200 Level,Zoology,4.50 – 5.00,Yes,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,1 – 2 hours,Always,Disagree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,1,4.75,2,5,5,5,5,2,4,2,1,2,1,,5,0.0,5,1,0,0,0,0,1,1,0,0.0,1.0,1.0,,1.0,0.8,0.95,0.4,0.0,1.0,0.0,0.35,0.4,0.2,0.4,0.3333333333333333
Female,300 Level,Business Administration,1.50 – 2.39,Yes,Neutral,Strongly Agree,Strongly Disagree,Neutral,Agree,5 – 6 hours,Always,Neutral,Agree,Agree,Strongly Disagree,Agree,Agree,1 – 2,No,No,Very Good,No,Not Applicable,No,Yes,0,1.95,3,5,1,3,4,3,4,4,1,4,4,,5,0.0,4,1,0,0,0,0,1,1,2,0.0,0.6,0.8,,1.0,0.19999999999999996,0.6499999999999999,0.6,0.0,0.2,0.0,0.2,0.6,0.2,0.8,0.5333333333333333
Female,200 Level,Business Administration,2.40 – 3.49,Yes,Agree,Strongly Agree,Agree,Neutral,Neutral,1 – 2 hours,Sometimes,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,,No,No,Fair,Yes,11 – 20 hours,No,Yes,0,2.95,4,5,4,3,3,4,5,5,4,4,3,,3,0.0,2,1,0,0,1,0,1,1,1,0.0,0.6,0.6,,0.6,0.4,0.5499999999999999,0.8,0.0,0.8,0.0,0.4,0.8,0.8,0.8,0.8000000000000002
Male,400 Level,Civil Engineering,1.50 – 2.39,Yes,Disagree,Strongly Agree,Neutral,Strongly Disagree,Neutral,3 – 4 hours,Sometimes,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,,No,No,Fair,Yes,Less than 5 hours,Yes,Yes,1,1.95,2,5,3,1,3,4,5,2,4,5,4,,3,0.0,2,1,0,0,1,1,1,0,2,2.5,0.2,0.6,,0.6,0.19999999999999996,0.39999999999999997,0.4,0.0,0.6,0.0625,0.265625,0.8,0.8,1.0,0.8666666666666667
Female,400 Level,Chemistry,2.40 – 3.49,Yes,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,1 – 2 hours,Often,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Neutral,,No,No,Very Good,No,Not Applicable,No,Yes,0,2.95,1,5,2,5,4,5,5,2,2,2,3,,4,0.0,4,1,0,0,0,0,1,7,1,0.0,1.0,0.8,,0.8,0.4,0.75,0.2,0.0,0.4,0.0,0.15000000000000002,1.0,0.4,0.4,0.6
Male,200 Level,Civil Engineering,2.40 – 3.49,No,Disagree,Neutral,Neutral,Disagree,Disagree,Less than 1 hour,Sometimes,Strongly Agree,Neutral,Strongly Agree,Disagree,Agree,Disagree,3 – 4,No,Yes,Poor,No,Not Applicable,Yes,Yes,1,2.95,2,3,3,2,2,5,3,5,2,4,2,0.5,3,0.0,1,0,0,1,0,1,1,0,1,0.0,0.4,0.4,0.07142857142857142,0.6,0.6,0.4142857142857143,0.4,0.4,0.6,0.0,0.35,1.0,0.4,0.8,0.7333333333333334
Female,400 Level,Geology,Below 1.50,No,Strongly Disagree,Strongly Disagree,Neutral,Disagree,Agree,Less than 1 hour,Rarely,Agree,Neutral,Agree,Neutral,Strongly Agree,Strongly Agree,More than 4,No,No,Fair,Yes,11 – 20 hours,No,Yes,0,1.0,1,1,3,2,4,4,3,4,3,5,5,0.5,2,5.0,2,0,0,0,1,0,1,3,2,0.0,0.4,0.8,0.07142857142857142,0.4,0.0,0.33428571428571435,0.2,0.8,0.6,0.0,0.4,0.8,0.6,1.0,0.7999999999999999
Male,200 Level,Mechanical Engineering,3.50 – 4.49,Yes,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,1 – 2 hours,Always,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Disagree,1 – 2,No,No,Very Good,No,Not Applicable,No,Yes,1,4.0,2,5,2,5,4,5,2,2,2,5,1,,5,0.0,4,1,0,0,0,0,1,5,0,0.0,1.0,0.8,,1.0,0.8,0.8999999999999999,0.4,0.0,0.4,0.0,0.2,1.0,0.4,1.0,0.7999999999999999
Female,200 Level,Food Science and Technology,3.50 – 4.49,Yes,Strongly Disagree,Disagree,Disagree,Agree,Strongly Agree,3 – 4 hours,Never,Neutral,Disagree,Disagree,Agree,Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,No,0,4.0,1,2,2,4,5,3,2,2,4,2,1,,1,0.0,4,1,0,0,0,1,0,0,0,0.0,0.8,1.0,,0.2,0.8,0.7,0.2,0.6,0.4,0.0,0.30000000000000004,0.6,0.8,0.4,0.6
Female,300 Level,Biochemistry,3.50 – 4.49,No,Neutral,Neutral,Disagree,Strongly Agree,Agree,5 – 6 hours,Always,Strongly Agree,Agree,Disagree,Neutral,Agree,Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,0,4.0,3,3,2,5,4,5,4,2,3,4,2,,5,0.0,5,0,0,0,0,1,1,1,0,0.0,1.0,0.8,,1.0,0.6,0.85,0.6,0.4,0.4,0.0,0.35,1.0,0.6,0.8,0.8000000000000002
Female,400 Level,Accounting,2.40 – 3.49,Yes,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,3 – 4 hours,Sometimes,Strongly Agree,Disagree,Agree,Neutral,Neutral,Agree,,No,Yes,Good,Yes,5 – 10 hours,No,Yes,0,2.95,5,5,1,5,2,5,2,4,3,3,4,,3,0.0,3,1,0,1,1,0,1,1,1,0.0,1.0,0.4,,0.6,0.19999999999999996,0.55,1.0,0.0,0.2,0.0,0.3,1.0,0.6,0.6,0.7333333333333334
Female,200 Level,Information Technology,3.50 – 4.49,Yes,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,5 – 6 hours,Rarely,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,0,4.0,2,4,2,5,5,5,4,5,1,2,1,,2,0.0,4,1,0,0,0,0,1,5,0,0.0,1.0,1.0,,0.4,0.8,0.8,0.4,0.19999999999999996,0.4,0.0,0.25,1.0,0.2,0.4,0.5333333333333333
Female,400 Level,Business Administration,3.50 – 4.49,No,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,5 – 6 hours,Often,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,0,4.0,2,5,1,4,4,5,3,5,1,1,2,,4,0.0,4,0,0,0,0,0,1,1,0,0.0,0.8,0.8,,0.8,0.6,0.7500000000000001,0.4,0.0,0.2,0.0,0.15000000000000002,1.0,0.2,0.2,0.4666666666666666
Female,300 Level,Business Administration,1.50 – 2.39,Yes,Disagree,Neutral,Disagree,Neutral,Strongly Agree,5 – 6 hours,Rarely,Agree,Strongly Agree,Neutral,Agree,Neutral,Strongly Disagree,1 – 2,No,No,Very Good,Yes,21 – 30 hours,No,No,0,1.95,2,3,2,3,5,4,5,3,4,3,1,,2,0.0,4,1,0,0,1,0,0,1,2,0.0,0.6,1.0,,0.4,0.8,0.7,0.4,0.4,0.4,0.0,0.30000000000000004,0.8,0.8,0.6,0.7333333333333334
Male,400 Level,Computer Science,2.40 – 3.49,Yes,Strongly Agree,Neutral,Strongly Disagree,Agree,Strongly Disagree,1 – 2 hours,Often,Strongly Disagree,Agree,Agree,Agree,Disagree,Neutral,1 – 2,Yes,No,Very Good,Yes,11 – 20 hours,Yes,Yes,1,2.95,5,3,1,4,1,1,4,4,4,2,3,,4,0.0,4,1,1,0,1,1,1,2,2,0.0,0.8,0.2,,0.8,0.4,0.55,1.0,0.4,0.2,0.0,0.39999999999999997,0.2,0.8,0.4,0.4666666666666666
Female,200 Level,Geology,4.50 – 5.00,Yes,Neutral,Agree,Strongly Disagree,Strongly Agree,Agree,More than 6 hours,Always,Neutral,Agree,Strongly Agree,Disagree,Neutral,Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,0,4.75,3,4,1,5,4,3,4,5,2,3,2,7.0,5,0.0,4,1,0,0,0,0,1,3,0,0.0,1.0,0.8,1.0,1.0,0.6,0.8799999999999999,0.6,0.19999999999999996,0.2,0.0,0.25,0.6,0.4,0.6,0.5333333333333333
Male,300 Level,Chemistry,2.40 – 3.49,Yes,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,3 – 4 hours,Always,Neutral,Disagree,Disagree,Strongly Disagree,Neutral,Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,1,2.95,2,4,2,5,5,3,2,2,1,3,2,,5,0.0,5,1,0,0,0,1,1,7,1,0.0,1.0,1.0,,1.0,0.6,0.9,0.4,0.19999999999999996,0.4,0.0,0.25,0.6,0.2,0.6,0.4666666666666666
Female,200 Level,Biology,4.50 – 5.00,No,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,3 – 4 hours,Always,Neutral,Neutral,Agree,Strongly Agree,Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,0,4.75,2,5,4,5,5,3,3,4,5,2,1,,5,0.0,4,0,0,0,0,1,1,9,0,0.0,1.0,1.0,,1.0,0.8,0.95,0.4,0.0,0.8,0.0,0.30000000000000004,0.6,1.0,0.4,0.6666666666666666
Female,300 Level,Computer Science,2.40 – 3.49,Yes,Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,5 – 6 hours,Rarely,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,1 – 2,Yes,No,Fair,No,Not Applicable,No,No,0,2.95,2,5,4,1,2,2,2,4,2,2,3,,2,0.0,2,1,1,0,0,0,0,2,2,0.0,0.2,0.4,,0.4,0.4,0.35,0.4,0.0,0.8,0.0,0.30000000000000004,0.4,0.4,0.4,0.4000000000000001
Female,200 Level,Business Administration,3.50 – 4.49,Yes,Agree,Neutral,Neutral,Neutral,Agree,3 – 4 hours,Often,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,1 – 2,No,No,Very Good,No,Not Applicable,Yes,No,0,4.0,4,3,3,3,4,5,5,2,2,5,1,,4,0.0,4,1,0,0,0,1,0,1,0,0.0,0.6,0.8,,0.8,0.8,0.75,0.8,0.4,0.6,0.0,0.45000000000000007,1.0,0.4,1.0,0.7999999999999999
Female,400 Level,Geology,2.40 – 3.49,Yes,Strongly Disagree,Strongly Agree,Neutral,Disagree,Strongly Agree,1 – 2 hours,Often,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,Agree,,No,No,Good,No,Not Applicable,Yes,Yes,0,2.95,1,5,3,2,5,5,4,3,5,4,4,,4,0.0,3,1,0,0,0,1,1,3,1,0.0,0.4,1.0,,0.8,0.19999999999999996,0.6000000000000001,0.2,0.0,0.6,0.0,0.2,1.0,1.0,0.8,0.9333333333333332
Female,200 Level,Biology,3.50 – 4.49,Yes,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,3 – 4 hours,Always,Neutral,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,0,4.0,1,5,2,5,5,3,5,1,3,5,1,,5,0.0,4,1,0,0,0,0,1,9,0,0.0,1.0,1.0,,1.0,0.8,0.95,0.2,0.0,0.4,0.0,0.15000000000000002,0.6,0.6,1.0,0.7333333333333334
Male,200 Level,Mechanical Engineering,2.40 – 3.49,No,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Less than 1 hour,Often,Neutral,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,More than 4,Yes,No,Good,Yes,11 – 20 hours,No,Yes,1,2.95,5,2,5,1,2,3,1,5,4,5,5,0.5,4,5.0,3,0,1,0,1,0,1,5,2,0.0,0.2,0.4,0.07142857142857142,0.8,0.0,0.2942857142857143,1.0,0.6,1.0,0.0,0.65,0.6,0.8,1.0,0.7999999999999999
